"country","department","municipality","COD","scale","year","bronchial_emphysema","acute_resp","bronchitis","chagas","conduct_cardiac","pharyngitis","cerebral_infarction","laryngitis","cutaneous_leishmaniasis","pneumonia","rickettsia","tonsillitis","tracheitis","malaria_p_falciparum","malaria_p_vivax"
"Peru","AMAZONAS","CHISQUILLA","PE010302","municipality",2002,0,0,19,0,0,3,0,0,0,2,0,51,0,0,0
"Peru","AMAZONAS","CHISQUILLA","PE010302","municipality",2003,0,0,14,0,0,21,0,0,0,2,0,74,0,0,0
"Peru","AMAZONAS","CHISQUILLA","PE010302","municipality",2004,0,0,54,0,0,7,0,0,0,0,0,92,0,0,0
"Peru","AMAZONAS","CHISQUILLA","PE010302","municipality",2005,0,0,53,0,0,2,0,0,0,0,0,97,0,0,0
"Peru","AMAZONAS","CHISQUILLA","PE010302","municipality",2006,0,0,62,0,0,2,0,0,0,0,0,67,0,0,0
"Peru","AMAZONAS","CHISQUILLA","PE010302","municipality",2007,0,0,24,0,0,2,0,0,0,1,0,98,0,0,0
"Peru","AMAZONAS","CHISQUILLA","PE010302","municipality",2008,0,0,12,0,0,2,0,0,0,0,0,149,0,0,0
"Peru","AMAZONAS","CHISQUILLA","PE010302","municipality",2009,0,0,68,0,0,0,0,0,0,0,0,128,0,0,0
"Peru","AMAZONAS","CHISQUILLA","PE010302","municipality",2010,0,0,24,0,0,1,0,0,1,0,0,65,0,0,0
"Peru","AMAZONAS","CHISQUILLA","PE010302","municipality",2011,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
"Peru","AMAZONAS","CHISQUILLA","PE010302","municipality",2013,0,0,2,0,0,0,0,0,0,0,0,7,0,0,0
"Peru","AMAZONAS","CHISQUILLA","PE010302","municipality",2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Peru","AMAZONAS","CHISQUILLA","PE010302","municipality",2015,0,0,9,0,0,0,0,0,0,0,0,60,0,0,0
"Peru","AMAZONAS","CHISQUILLA","PE010302","municipality",2016,0,0,13,0,0,2,0,0,0,0,0,96,0,0,0
"Peru","AMAZONAS","CHISQUILLA","PE010302","municipality",2017,0,0,0,0,0,24,0,0,0,0,0,11,0,0,0
"Peru","AMAZONAS","CHISQUILLA","PE010302","municipality",2018,0,0,0,0,0,21,0,0,0,0,0,9,0,0,0
"Peru","AMAZONAS","CHISQUILLA","PE010302","municipality",2019,0,0,1,0,0,27,0,0,0,0,0,15,0,0,0
"Peru","AMAZONAS","CHUQUIBAMBA","PE010106","municipality",2000,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0
"Peru","AMAZONAS","CHUQUIBAMBA","PE010106","municipality",2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"Peru","AMAZONAS","CHUQUIBAMBA","PE010106","municipality",2002,0,0,118,0,0,89,0,2,1,14,0,113,0,0,0
"Peru","AMAZONAS","CHUQUIBAMBA","PE010106","municipality",2003,0,0,131,0,0,194,0,1,0,25,0,80,0,0,32
"Peru","AMAZONAS","CHUQUIBAMBA","PE010106","municipality",2004,0,0,63,0,1,118,0,0,5,0,0,50,1,0,19
"Peru","AMAZONAS","CHUQUIBAMBA","PE010106","municipality",2005,0,0,73,0,0,140,0,0,0,13,0,209,0,0,2
"Peru","AMAZONAS","CHUQUIBAMBA","PE010106","municipality",2006,0,0,59,0,0,104,0,1,4,4,0,90,0,2,0
"Peru","AMAZONAS","CHUQUIBAMBA","PE010106","municipality",2007,0,0,74,0,0,258,0,6,3,1,0,174,0,0,6
"Peru","AMAZONAS","CHUQUIBAMBA","PE010106","municipality",2008,0,0,83,0,0,177,0,10,1,6,0,353,0,0,1
"Peru","AMAZONAS","CHUQUIBAMBA","PE010106","municipality",2009,0,0,43,0,0,173,0,9,3,0,0,366,0,0,1
"Peru","AMAZONAS","CHUQUIBAMBA","PE010106","municipality",2010,0,0,74,0,0,192,0,2,3,4,0,578,0,0,1
"Peru","AMAZONAS","CHUQUIBAMBA","PE010106","municipality",2011,0,1,15,0,0,106,0,0,7,0,0,288,0,0,2
"Peru","AMAZONAS","CHUQUIBAMBA","PE010106","municipality",2012,0,2,7,0,6,265,0,1,2,5,0,291,0,0,0
"Peru","AMAZONAS","CHUQUIBAMBA","PE010106","municipality",2013,0,0,40,0,3,196,0,0,0,1,0,252,0,0,0
"Peru","AMAZONAS","CHUQUIBAMBA","PE010106","municipality",2014,0,0,3,0,3,36,0,0,1,1,0,15,0,0,0
"Peru","AMAZONAS","CHUQUIBAMBA","PE010106","municipality",2015,0,0,3,0,1,85,0,0,0,2,0,39,0,0,0
"Peru","AMAZONAS","CHUQUIBAMBA","PE010106","municipality",2016,0,0,3,0,0,99,0,1,2,6,0,101,0,0,0
"Peru","AMAZONAS","CHUQUIBAMBA","PE010106","municipality",2017,0,0,2,0,0,55,0,0,0,2,0,110,0,0,0
"Peru","AMAZONAS","CHUQUIBAMBA","PE010106","municipality",2018,0,0,0,0,1,50,0,0,1,2,0,168,0,0,0
"Peru","AMAZONAS","CHUQUIBAMBA","PE010106","municipality",2019,0,0,4,0,0,102,0,0,0,0,0,116,0,0,0
"Peru","AMAZONAS","CHURUJA","PE010303","municipality",2000,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
"Peru","AMAZONAS","CHURUJA","PE010303","municipality",2001,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0
"Peru","AMAZONAS","CHURUJA","PE010303","municipality",2002,0,0,43,0,0,44,0,0,13,10,0,218,0,0,0
"Peru","AMAZONAS","CHURUJA","PE010303","municipality",2003,0,0,25,0,0,19,0,0,23,4,0,179,0,0,0
"Peru","AMAZONAS","CHURUJA","PE010303","municipality",2004,0,0,22,0,0,31,0,0,19,5,0,183,0,0,0
"Peru","AMAZONAS","CHURUJA","PE010303","municipality",2005,0,0,32,0,0,67,0,0,5,7,0,139,0,0,0
"Peru","AMAZONAS","CHURUJA","PE010303","municipality",2006,0,0,14,0,0,42,0,0,5,8,0,205,0,0,0
"Peru","AMAZONAS","CHURUJA","PE010303","municipality",2007,0,0,15,0,0,84,0,0,6,2,0,141,0,0,0
"Peru","AMAZONAS","CHURUJA","PE010303","municipality",2008,0,0,10,0,1,57,0,0,13,3,0,124,0,0,0
"Peru","AMAZONAS","CHURUJA","PE010303","municipality",2009,0,0,11,0,0,84,0,0,4,4,0,176,0,0,0
"Peru","AMAZONAS","CHURUJA","PE010303","municipality",2010,0,1,5,0,0,99,0,0,7,3,0,238,0,0,0
"Peru","AMAZONAS","CHURUJA","PE010303","municipality",2011,0,0,15,0,0,43,0,0,6,4,0,41,0,0,0
"Peru","AMAZONAS","CHURUJA","PE010303","municipality",2012,0,0,6,0,0,2,0,0,3,0,0,6,0,0,0
"Peru","AMAZONAS","CHURUJA","PE010303","municipality",2013,0,1,3,0,0,11,0,0,6,0,0,6,0,0,0
"Peru","AMAZONAS","CHURUJA","PE010303","municipality",2014,0,4,8,0,0,24,0,0,10,0,0,42,0,0,0
"Peru","AMAZONAS","CHURUJA","PE010303","municipality",2015,0,0,2,0,0,37,0,0,9,0,0,2,0,0,0
"Peru","AMAZONAS","CHURUJA","PE010303","municipality",2016,0,0,0,0,1,96,0,0,11,1,0,74,0,0,0
"Peru","AMAZONAS","CHURUJA","PE010303","municipality",2017,0,0,0,0,2,33,0,0,3,0,0,34,0,0,0
"Peru","AMAZONAS","CHURUJA","PE010303","municipality",2018,0,0,3,0,0,31,0,0,8,0,0,35,0,0,0
"Peru","AMAZONAS","CHURUJA","PE010303","municipality",2019,0,1,4,0,0,54,0,2,4,0,0,41,0,0,0
"Peru","AMAZONAS","COCABAMBA","PE010503","municipality",2000,0,0,0,0,0,0,0,0,17,0,0,0,0,1,22
"Peru","AMAZONAS","COCABAMBA","PE010503","municipality",2001,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5
"Peru","AMAZONAS","COCABAMBA","PE010503","municipality",2002,1,1,288,0,1,211,0,6,10,29,0,312,0,0,9
"Peru","AMAZONAS","COCABAMBA","PE010503","municipality",2003,0,2,144,0,0,294,0,1,4,41,0,116,0,4,76
"Peru","AMAZONAS","COCABAMBA","PE010503","municipality",2004,0,0,81,0,0,258,0,7,4,25,0,120,0,0,27
"Peru","AMAZONAS","COCABAMBA","PE010503","municipality",2005,0,7,273,0,0,386,0,28,2,23,0,232,0,0,2
"Peru","AMAZONAS","COCABAMBA","PE010503","municipality",2006,0,2,183,0,0,431,0,5,1,30,0,304,1,0,2
"Peru","AMAZONAS","COCABAMBA","PE010503","municipality",2007,0,0,166,0,1,365,0,4,1,3,0,258,0,0,12
"Peru","AMAZONAS","COCABAMBA","PE010503","municipality",2008,0,0,212,0,0,240,0,3,3,2,0,411,0,0,0
"Peru","AMAZONAS","COCABAMBA","PE010503","municipality",2009,0,0,153,0,1,207,0,0,0,0,1,604,0,0,0
"Peru","AMAZONAS","COCABAMBA","PE010503","municipality",2010,0,0,44,0,0,178,0,4,10,2,0,126,0,0,0
"Peru","AMAZONAS","COCABAMBA","PE010503","municipality",2011,0,0,21,0,0,78,0,0,6,1,0,173,0,0,0
"Peru","AMAZONAS","COCABAMBA","PE010503","municipality",2012,0,0,12,0,0,32,0,2,8,16,0,224,0,0,0
"Peru","AMAZONAS","COCABAMBA","PE010503","municipality",2013,0,0,27,0,0,31,0,3,3,2,0,362,0,0,0
"Peru","AMAZONAS","COCABAMBA","PE010503","municipality",2014,0,5,65,0,0,146,0,0,1,1,0,338,0,0,0
"Peru","AMAZONAS","COCABAMBA","PE010503","municipality",2015,0,0,38,0,0,59,0,0,8,3,0,453,0,0,0
"Peru","AMAZONAS","COCABAMBA","PE010503","municipality",2016,1,0,29,0,0,81,0,0,8,1,0,539,0,0,0
"Peru","AMAZONAS","COCABAMBA","PE010503","municipality",2017,0,0,18,0,0,101,0,2,21,7,0,253,0,0,0
"Peru","AMAZONAS","COCABAMBA","PE010503","municipality",2018,0,0,15,0,0,179,0,1,41,0,0,275,0,0,0
"Peru","AMAZONAS","COCABAMBA","PE010503","municipality",2019,0,0,7,0,0,105,0,0,20,2,0,341,0,0,0
"Peru","AMAZONAS","COCHAMAL","PE010603","municipality",2000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Peru","AMAZONAS","COCHAMAL","PE010603","municipality",2001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Peru","AMAZONAS","COCHAMAL","PE010603","municipality",2002,0,0,45,0,0,20,0,1,1,6,0,82,0,0,0
"Peru","AMAZONAS","COCHAMAL","PE010603","municipality",2003,0,4,69,0,0,9,0,0,0,8,0,74,0,0,0
"Peru","AMAZONAS","COCHAMAL","PE010603","municipality",2004,0,1,50,0,0,25,0,0,0,6,0,116,0,0,0
"Peru","AMAZONAS","COCHAMAL","PE010603","municipality",2005,0,0,46,0,0,11,0,0,0,3,0,157,1,0,0
"Peru","AMAZONAS","COCHAMAL","PE010603","municipality",2006,0,0,31,0,0,58,0,0,0,0,0,122,0,0,0
"Peru","AMAZONAS","COCHAMAL","PE010603","municipality",2007,0,0,74,0,0,48,0,1,0,2,0,193,0,0,0
"Peru","AMAZONAS","COCHAMAL","PE010603","municipality",2008,0,0,54,0,0,56,0,0,0,0,0,208,0,0,0
"Peru","AMAZONAS","COCHAMAL","PE010603","municipality",2009,0,0,63,0,0,31,0,0,0,2,0,179,0,0,0
"Peru","AMAZONAS","COCHAMAL","PE010603","municipality",2010,0,0,62,0,0,13,0,1,0,2,0,304,0,0,0
"Peru","AMAZONAS","COCHAMAL","PE010603","municipality",2011,0,0,13,0,0,4,0,0,0,2,0,120,0,0,0
"Peru","AMAZONAS","COCHAMAL","PE010603","municipality",2012,0,0,15,0,0,7,0,0,0,0,0,196,0,0,0
"Peru","AMAZONAS","COCHAMAL","PE010603","municipality",2013,0,0,19,0,0,7,0,0,0,0,0,217,0,0,0
"Peru","AMAZONAS","COCHAMAL","PE010603","municipality",2014,0,0,5,0,0,0,0,0,0,0,0,238,0,0,0
"Peru","AMAZONAS","COCHAMAL","PE010603","municipality",2015,0,1,8,0,0,6,0,0,0,0,0,258,0,0,0
"Peru","AMAZONAS","COCHAMAL","PE010603","municipality",2016,0,0,13,0,0,6,0,0,0,0,0,252,0,0,0
"Peru","AMAZONAS","COCHAMAL","PE010603","municipality",2017,0,0,8,0,0,27,0,0,0,0,0,278,0,0,0
"Peru","AMAZONAS","COCHAMAL","PE010603","municipality",2018,0,0,9,0,0,89,0,1,0,0,0,300,0,0,0
"Peru","AMAZONAS","COCHAMAL","PE010603","municipality",2019,0,1,10,0,0,55,0,1,1,0,0,207,0,0,0
"Peru","AMAZONAS","COLCAMAR","PE010504","municipality",2000,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1
"Peru","AMAZONAS","COLCAMAR","PE010504","municipality",2001,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"Peru","AMAZONAS","COLCAMAR","PE010504","municipality",2002,0,2,147,0,0,88,0,1,10,18,0,161,1,0,0
"Peru","AMAZONAS","COLCAMAR","PE010504","municipality",2003,0,0,301,0,0,74,0,3,10,9,0,136,5,0,0
"Peru","AMAZONAS","COLCAMAR","PE010504","municipality",2004,0,1,242,0,0,129,0,1,7,16,0,155,7,0,0
"Peru","AMAZONAS","COLCAMAR","PE010504","municipality",2005,0,1,295,0,0,70,0,1,5,6,0,74,1,0,1
"Peru","AMAZONAS","COLCAMAR","PE010504","municipality",2006,0,0,361,0,0,70,0,1,2,6,0,57,6,0,0
"Peru","AMAZONAS","COLCAMAR","PE010504","municipality",2007,0,0,292,0,0,55,0,3,3,2,0,90,6,0,0
"Peru","AMAZONAS","COLCAMAR","PE010504","municipality",2008,0,0,328,0,0,186,0,4,5,1,0,169,4,0,0
"Peru","AMAZONAS","COLCAMAR","PE010504","municipality",2009,0,0,135,0,0,123,0,2,5,1,0,133,1,0,0
"Peru","AMAZONAS","COLCAMAR","PE010504","municipality",2010,0,8,21,0,0,58,0,0,26,3,0,30,0,0,0
"Peru","AMAZONAS","COLCAMAR","PE010504","municipality",2011,0,1,9,0,0,66,0,0,17,0,2,107,0,0,0
"Peru","AMAZONAS","COLCAMAR","PE010504","municipality",2012,0,0,12,0,0,116,0,0,7,0,0,72,0,0,0
"Peru","AMAZONAS","COLCAMAR","PE010504","municipality",2013,0,0,8,0,1,90,0,0,5,2,0,45,0,0,0
"Peru","AMAZONAS","COLCAMAR","PE010504","municipality",2014,0,0,2,0,0,32,0,2,10,0,0,75,0,0,0
"Peru","AMAZONAS","COLCAMAR","PE010504","municipality",2015,0,1,34,0,0,85,0,0,7,0,0,166,0,0,0
"Peru","AMAZONAS","COLCAMAR","PE010504","municipality",2016,0,0,18,0,0,32,0,0,9,1,0,193,0,0,0
"Peru","AMAZONAS","COLCAMAR","PE010504","municipality",2017,0,0,7,0,0,162,0,0,7,1,0,76,0,0,0
"Peru","AMAZONAS","COLCAMAR","PE010504","municipality",2018,0,1,8,0,0,255,0,0,6,5,0,12,3,0,0
"Peru","AMAZONAS","COLCAMAR","PE010504","municipality",2019,0,0,39,0,0,133,0,1,5,0,0,9,0,0,0
"Peru","AMAZONAS","CONILA","PE010505","municipality",2002,0,0,145,0,0,106,0,0,1,0,0,113,0,0,0
"Peru","AMAZONAS","CONILA","PE010505","municipality",2003,0,0,87,0,0,109,0,0,0,12,0,78,0,0,0
"Peru","AMAZONAS","CONILA","PE010505","municipality",2004,0,13,76,0,0,53,0,0,0,6,0,42,0,0,0
"Peru","AMAZONAS","CONILA","PE010505","municipality",2005,0,2,78,0,0,44,0,0,0,0,0,82,0,0,0
"Peru","AMAZONAS","CONILA","PE010505","municipality",2006,0,0,118,0,0,103,0,0,0,0,0,71,0,0,0
"Peru","AMAZONAS","CONILA","PE010505","municipality",2007,0,0,113,0,0,62,0,0,0,3,0,165,8,0,0
"Peru","AMAZONAS","CONILA","PE010505","municipality",2008,0,0,84,0,0,123,0,5,1,0,0,99,0,0,0
"Peru","AMAZONAS","CONILA","PE010505","municipality",2009,0,0,91,0,0,93,0,2,0,10,0,176,0,0,0
"Peru","AMAZONAS","CONILA","PE010505","municipality",2010,0,0,95,0,0,94,0,1,0,4,1,142,1,0,0
"Peru","AMAZONAS","CONILA","PE010505","municipality",2011,0,0,122,0,0,47,0,1,0,2,0,44,0,0,0
"Peru","AMAZONAS","CONILA","PE010505","municipality",2012,0,0,97,0,0,44,0,0,0,0,0,8,0,0,0
"Peru","AMAZONAS","CONILA","PE010505","municipality",2013,0,0,22,0,0,37,0,0,1,0,0,1,0,0,0
"Peru","AMAZONAS","CONILA","PE010505","municipality",2014,0,0,11,0,0,27,0,0,1,0,0,2,0,0,0
"Peru","AMAZONAS","CONILA","PE010505","municipality",2015,0,0,10,0,0,29,0,0,0,0,0,1,0,0,0
"Peru","AMAZONAS","CONILA","PE010505","municipality",2016,0,0,7,0,0,47,0,0,0,0,0,49,0,0,0
"Peru","AMAZONAS","CONILA","PE010505","municipality",2017,0,0,2,0,0,81,0,0,0,0,0,16,0,0,0
"Peru","AMAZONAS","CONILA","PE010505","municipality",2018,0,0,6,0,0,27,0,0,0,0,0,0,0,0,0
"Peru","AMAZONAS","CONILA","PE010505","municipality",2019,0,0,24,0,0,40,0,0,0,2,0,23,0,0,0
"Peru","AMAZONAS","COPALLIN","PE010203","municipality",2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
"Peru","AMAZONAS","COPALLIN","PE010203","municipality",2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"Peru","AMAZONAS","COPALLIN","PE010203","municipality",2002,0,0,377,0,0,417,0,0,1,18,0,464,1,0,1
"Peru","AMAZONAS","COPALLIN","PE010203","municipality",2003,0,0,298,0,1,484,0,1,0,10,0,468,0,0,0
"Peru","AMAZONAS","COPALLIN","PE010203","municipality",2004,0,0,273,0,0,637,0,0,2,11,0,519,0,0,0
"Peru","AMAZONAS","COPALLIN","PE010203","municipality",2005,0,5,202,0,0,655,0,0,2,6,0,632,0,0,0
"Peru","AMAZONAS","COPALLIN","PE010203","municipality",2006,0,0,218,0,0,706,0,0,1,5,0,886,1,0,0
"Peru","AMAZONAS","COPALLIN","PE010203","municipality",2007,0,1,225,0,0,578,0,0,0,2,0,719,0,0,2
"Peru","AMAZONAS","COPALLIN","PE010203","municipality",2008,0,0,246,0,1,1311,0,4,0,0,0,1345,0,0,0
"Peru","AMAZONAS","COPALLIN","PE010203","municipality",2009,0,1,290,0,1,1526,0,0,0,3,0,1688,0,0,1
"Peru","AMAZONAS","COPALLIN","PE010203","municipality",2010,0,2,177,0,0,1017,0,1,0,6,0,890,0,0,0
"Peru","AMAZONAS","COPALLIN","PE010203","municipality",2011,0,0,54,0,0,649,0,0,0,17,0,471,0,0,0
"Peru","AMAZONAS","COPALLIN","PE010203","municipality",2012,0,8,36,0,1,807,0,0,0,7,0,597,0,0,0
"Peru","AMAZONAS","COPALLIN","PE010203","municipality",2013,0,7,43,0,0,1176,0,1,0,0,0,606,1,0,0
"Peru","AMAZONAS","COPALLIN","PE010203","municipality",2014,1,0,31,1,1,897,0,1,1,9,0,417,0,0,0
"Peru","AMAZONAS","COPALLIN","PE010203","municipality",2015,0,0,13,0,0,722,0,0,1,10,0,311,0,0,0
"Peru","AMAZONAS","COPALLIN","PE010203","municipality",2016,0,0,11,0,0,526,0,0,1,3,0,396,0,0,0
"Peru","AMAZONAS","COPALLIN","PE010203","municipality",2017,0,0,16,2,0,641,0,2,0,1,0,368,0,0,0
"Peru","AMAZONAS","COPALLIN","PE010203","municipality",2018,0,1,43,0,4,1063,0,5,0,4,0,532,0,0,0
"Peru","AMAZONAS","COPALLIN","PE010203","municipality",2019,0,3,29,0,0,1014,0,0,1,8,0,337,0,0,0
"Peru","AMAZONAS","COROSHA","PE010304","municipality",2002,0,0,59,0,0,33,0,0,1,1,0,42,1,0,0
"Peru","AMAZONAS","COROSHA","PE010304","municipality",2003,0,0,73,0,0,41,0,0,1,1,0,70,0,0,0
"Peru","AMAZONAS","COROSHA","PE010304","municipality",2004,0,0,21,0,0,28,0,0,0,1,0,17,0,0,0
"Peru","AMAZONAS","COROSHA","PE010304","municipality",2005,0,0,42,0,0,96,0,0,1,2,0,27,0,0,0
"Peru","AMAZONAS","COROSHA","PE010304","municipality",2006,0,0,46,0,0,4,0,0,0,0,0,31,0,0,0
"Peru","AMAZONAS","COROSHA","PE010304","municipality",2007,0,0,41,0,0,4,0,0,0,0,0,65,0,0,0
"Peru","AMAZONAS","COROSHA","PE010304","municipality",2008,0,0,32,0,0,10,0,0,0,5,0,148,0,0,0
"Peru","AMAZONAS","COROSHA","PE010304","municipality",2009,0,0,51,0,0,11,0,0,0,1,0,153,0,0,0
"Peru","AMAZONAS","COROSHA","PE010304","municipality",2010,0,0,21,0,0,24,0,0,0,0,0,108,0,0,0
"Peru","AMAZONAS","COROSHA","PE010304","municipality",2011,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0
"Peru","AMAZONAS","COROSHA","PE010304","municipality",2012,0,0,2,0,0,11,0,0,0,0,0,9,0,0,0
"Peru","AMAZONAS","COROSHA","PE010304","municipality",2013,0,0,63,0,0,42,0,0,0,0,0,59,0,0,0
"Peru","AMAZONAS","COROSHA","PE010304","municipality",2014,0,0,20,0,0,17,0,1,0,0,0,95,0,0,0
"Peru","AMAZONAS","COROSHA","PE010304","municipality",2015,0,0,7,0,0,94,0,0,0,1,0,101,0,0,0
"Peru","AMAZONAS","COROSHA","PE010304","municipality",2016,0,0,7,0,0,138,0,0,1,0,0,48,0,0,0
"Peru","AMAZONAS","COROSHA","PE010304","municipality",2017,0,2,12,0,0,38,0,0,0,1,0,51,0,0,0
"Peru","AMAZONAS","COROSHA","PE010304","municipality",2018,0,0,11,0,0,38,0,0,0,1,0,100,0,0,0
"Peru","AMAZONAS","COROSHA","PE010304","municipality",2019,0,0,7,0,0,150,0,0,0,0,0,71,0,0,0
"Peru","AMAZONAS","CUISPES","PE010305","municipality",2000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Peru","AMAZONAS","CUISPES","PE010305","municipality",2002,0,0,98,0,0,14,0,0,0,13,0,65,0,0,0
"Peru","AMAZONAS","CUISPES","PE010305","municipality",2003,0,0,66,0,0,8,0,0,0,12,0,84,0,0,0
"Peru","AMAZONAS","CUISPES","PE010305","municipality",2004,0,0,89,0,0,15,0,0,1,1,0,67,0,0,0
"Peru","AMAZONAS","CUISPES","PE010305","municipality",2005,0,0,72,0,0,38,0,0,0,2,0,50,0,0,0
"Peru","AMAZONAS","CUISPES","PE010305","municipality",2006,0,0,64,0,0,41,0,0,0,0,0,31,0,0,0
"Peru","AMAZONAS","CUISPES","PE010305","municipality",2007,0,0,85,0,0,110,0,0,0,3,0,50,0,0,0
"Peru","AMAZONAS","CUISPES","PE010305","municipality",2008,0,0,103,0,0,135,0,0,0,6,0,29,0,0,0
"Peru","AMAZONAS","CUISPES","PE010305","municipality",2009,0,0,73,0,0,113,0,0,0,4,0,4,0,0,0
"Peru","AMAZONAS","CUISPES","PE010305","municipality",2010,0,0,53,0,0,6,0,0,0,0,0,115,0,0,0
"Peru","AMAZONAS","CUISPES","PE010305","municipality",2011,0,0,24,0,0,5,0,0,3,0,0,23,0,0,0
"Peru","AMAZONAS","CUISPES","PE010305","municipality",2012,0,0,16,0,0,1,0,0,0,0,0,22,0,0,0
"Peru","AMAZONAS","CUISPES","PE010305","municipality",2013,0,0,23,0,0,8,0,0,0,1,0,1,0,0,1
"Peru","AMAZONAS","CUISPES","PE010305","municipality",2014,0,1,16,0,0,66,0,0,0,2,0,21,0,0,0
"Peru","AMAZONAS","CUISPES","PE010305","municipality",2015,0,0,9,0,0,69,0,1,1,1,0,11,0,0,0
"Peru","AMAZONAS","CUISPES","PE010305","municipality",2016,0,0,2,0,0,62,0,0,1,3,0,16,0,0,0
"Peru","AMAZONAS","CUISPES","PE010305","municipality",2017,0,0,3,0,0,83,0,0,1,0,0,7,0,0,0
"Peru","AMAZONAS","CUISPES","PE010305","municipality",2018,0,0,3,0,0,96,0,0,0,0,0,12,0,0,0
"Peru","AMAZONAS","CUISPES","PE010305","municipality",2019,0,0,1,1,0,77,0,0,0,0,0,2,0,0,0
"Peru","AMAZONAS","CUMBA","PE010703","municipality",2000,0,0,0,0,0,0,0,0,1,0,0,0,0,46,26
"Peru","AMAZONAS","CUMBA","PE010703","municipality",2001,0,0,0,0,0,0,0,0,2,0,0,0,0,1,4
"Peru","AMAZONAS","CUMBA","PE010703","municipality",2002,0,7,329,0,0,446,0,16,2,77,1,658,0,0,1
"Peru","AMAZONAS","CUMBA","PE010703","municipality",2003,0,18,565,0,1,575,0,3,1,60,1,725,0,0,2
"Peru","AMAZONAS","CUMBA","PE010703","municipality",2004,0,24,639,0,4,423,0,2,3,29,0,596,0,0,4
"Peru","AMAZONAS","CUMBA","PE010703","municipality",2005,0,40,717,0,3,811,0,0,5,22,0,853,2,0,0
"Peru","AMAZONAS","CUMBA","PE010703","municipality",2006,0,0,772,0,0,757,0,0,4,5,0,816,0,0,1
"Peru","AMAZONAS","CUMBA","PE010703","municipality",2007,0,10,525,0,1,668,0,2,9,16,2,896,0,0,0
"Peru","AMAZONAS","CUMBA","PE010703","municipality",2008,0,18,394,0,1,990,0,1,8,6,0,663,0,0,0
"Peru","AMAZONAS","CUMBA","PE010703","municipality",2009,0,2,408,0,1,1366,0,5,4,10,0,1199,1,0,0
"Peru","AMAZONAS","CUMBA","PE010703","municipality",2010,0,3,205,0,0,947,0,2,3,3,2,936,0,0,0
"Peru","AMAZONAS","CUMBA","PE010703","municipality",2011,0,0,96,0,0,335,0,3,1,10,0,345,0,0,0
"Peru","AMAZONAS","CUMBA","PE010703","municipality",2012,2,0,187,0,0,826,0,2,1,11,0,1324,0,0,0
"Peru","AMAZONAS","CUMBA","PE010703","municipality",2013,0,2,166,0,0,950,0,3,2,23,1,990,0,0,0
"Peru","AMAZONAS","CUMBA","PE010703","municipality",2014,0,27,14,0,1,273,0,0,2,27,0,292,0,0,0
"Peru","AMAZONAS","CUMBA","PE010703","municipality",2015,0,8,75,0,1,902,0,1,0,6,0,174,0,0,0
"Peru","AMAZONAS","CUMBA","PE010703","municipality",2016,0,27,116,0,1,714,0,2,0,1,0,255,0,0,0
"Peru","AMAZONAS","CUMBA","PE010703","municipality",2017,0,1,139,0,0,426,0,0,3,1,0,250,0,0,0
"Peru","AMAZONAS","CUMBA","PE010703","municipality",2018,0,0,146,0,0,653,0,0,1,10,0,184,0,0,0
"Peru","AMAZONAS","CUMBA","PE010703","municipality",2019,0,1,109,0,0,722,0,2,1,20,1,541,0,0,0
"Peru","AMAZONAS","EL CENEPA","PE010402","municipality",2000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2
"Peru","AMAZONAS","EL CENEPA","PE010402","municipality",2001,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"Peru","AMAZONAS","EL CENEPA","PE010402","municipality",2002,0,3,519,0,0,658,0,27,0,245,0,266,10,0,6
"Peru","AMAZONAS","EL CENEPA","PE010402","municipality",2003,0,14,635,0,0,906,0,8,1,160,0,274,1,0,0
"Peru","AMAZONAS","EL CENEPA","PE010402","municipality",2004,0,37,608,0,1,999,0,3,3,114,13,177,0,0,0
"Peru","AMAZONAS","EL CENEPA","PE010402","municipality",2005,0,68,470,0,0,1056,0,5,4,46,0,154,1,1,0
"Peru","AMAZONAS","EL CENEPA","PE010402","municipality",2006,0,4,909,0,0,2051,0,49,3,82,4,408,0,0,0
"Peru","AMAZONAS","EL CENEPA","PE010402","municipality",2007,0,1,475,0,0,829,0,9,7,81,0,168,0,0,1
"Peru","AMAZONAS","EL CENEPA","PE010402","municipality",2008,0,0,617,0,0,1429,0,2,4,87,0,195,0,0,0
